Cooresponding CSE,Legitimate Domains,Identified Phishing/Suspected Domain Name
Reserve Bank of India (RBI),rebit.org.in,erbits.com
Indian Space Research Organisation (ISRO),sac.gov.in,feibeo4.sa.com
National Informatics Centre (NIC),cloud.gov.in,cloudbonsai.xyz
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlineconsultation.app
National Informatics Centre (NIC),cloud.gov.in,clawfoundry.io
Bank of Baroda,bankofbaroda.bank.in,bankofserbia.com
State Bank of India (SBI),corp.onlinesbi.sbi/corporate,onlinedadu.live
National Informatics Centre (NIC),cloud.gov.in,cloudhouseliving.com
National Health Authority (NHA),nha.gov.in,xnhau.link
Airtel,airtel.in,airt.biz
Airtel,airtelpayments.bank.in,aireadyminds.com
State Bank of India (SBI),homeloans.sbi,homeweston.com
National Informatics Centre (NIC),cloud.gov.in,cloudpreneurs.xyz
