Cooresponding CSE,Legitimate Domains,Identified Phishing/Suspected Domain Name,source_workbook,hash_score,confidence_band,score_margin,evidence_tier,lexical_score,jw_primary,token_set_primary,skeleton_similarity,lexical_rule_hit,brand_token_hit,candidate_generation_reason,dominant_signal_family,stage1_passthrough,survival_path,drop_path,old_fuzzy_hit,old_fuzzy_cse,hybrid_lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,admission_reason,admission_path,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,placeholder_or_parking_reason,best_score,domain_component,hash_component,lexical_hit,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,typo_similarity,typo_min_score_used,typo_decision_reason,favicon_hash_similarity,favicon_hash_distance,page_hash_similarity,page_hash_distance,domain_hash_similarity,domain_hash_distance,ssl_hash_similarity,ssl_hash_distance,typo_anchor,hash_anchor,generic_token_only_match,direct_brand_evidence_count,deceptive_host_embedding,content_spoof_strong,signal_hit_typo,signal_hit_domain,signal_hit_favicon,signal_hit_ssl_hash,signal_hit_html_hash,signal_hit_domain_hash,signal_hit_keywords,screenshot_path,html_title_text,visible_text_excerpt
Computer Age Management Services Ltd. (CAMS),camsonline.com,https://casinoone.xyz,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,60.2525,Low,60.2525,weak_evidence,0.8837,0.8837,0.6316,0.6316,True,False,jw_primary,lexical,False,score_threshold|weak_direct_evidence|network_corroboration,,True,Computer Age Management Services Ltd. (CAMS),True,True,True,False,score_threshold|weak_direct_evidence|network_corroboration,score_threshold|weak_direct_evidence|network_corroboration,fetched,available,,,https://casinoone.xyz/,,,,60.2525,26.5111,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,casinoone.xyz,,0,True,lexical_hit,0.6316,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\casinoone.xyz.png,fortinet secure dns service portal,fortinet secure dns service portal web page blocked!
Reserve Bank of India (RBI),rbi.org.in,https://ro2biz.tech,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,57.9545,Low,57.9545,weak_evidence,0.85,0.85,0.6667,0.6667,True,False,jw_primary,lexical,False,weak_direct_evidence|network_corroboration,,True,Reserve Bank of India (RBI),True,True,True,False,weak_direct_evidence|network_corroboration,weak_direct_evidence|network_corroboration,fetched,available,,,https://ro2biz.tech/,,,,57.9545,25.5,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,ro2biz.tech,,0,True,lexical_hit,0.6667,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\ro2biz.tech.png,web filter block override,web filter block override fortiguard intrusion prevention - access blocked web page blocked you have tried to access a web page which is in violation of your internet usage policy. to have the rating of this web page re-evaluated please click here.
Air India,airindiaexpress.com,https://axiaas.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,0.0,Low,0.0,weak_evidence,0.5667,0.5667,0.381,0.411,False,False,fallback_top_k,lexical,False,network_corroboration,,True,Axis Bank,False,True,False,False,network_corroboration,network_corroboration,fetched,available,,,https://axiaas.com/,,,,0.0,17.0,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,axiaas.com,,0,True,lexical_hit,0.411,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,False,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\axiaas.com.png,web filter block override,web filter block override fortiguard intrusion prevention - access blocked web page blocked you have tried to access a web page which is in violation of your internet usage policy. to have the rating of this web page re-evaluated please click here.
State Bank of India (SBI),sbimf.com,https://sbjmf.org,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,60.9091,Low,60.9091,weak_evidence,0.8933,0.8933,0.8,0.8,True,False,jw_primary,lexical,False,score_threshold|weak_direct_evidence|network_corroboration,,True,State Bank of India (SBI),True,True,True,False,score_threshold|weak_direct_evidence|network_corroboration,score_threshold|weak_direct_evidence|network_corroboration,fetched,available,,,https://sbjmf.org/,,,,60.9091,26.8,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,sbjmf.org,,0,True,lexical_hit,0.8,0.75,anchor_typo,0.0,-1,0.0,-1,0.0,-1,0.0,-1,True,False,False,0,False,False,True,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\sbjmf.org.png,fortinet secure dns service portal,fortinet secure dns service portal web page blocked!
State Bank of India (SBI),corp.onlinesbi.sbi,https://onlinecinema.lol,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,59.4697,Low,59.4697,weak_evidence,0.8722,0.8722,0.6667,0.6667,True,False,jw_primary,lexical,False,score_threshold|weak_direct_evidence|network_corroboration,,True,State Bank of India (SBI),True,True,True,False,score_threshold|weak_direct_evidence|network_corroboration,score_threshold|weak_direct_evidence|network_corroboration,fetched,available,,,https://onlinecinema.lol/,,,,59.4697,26.1667,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlinecinema.lol,,0,True,lexical_hit,0.6667,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\onlinecinema.lol.png,fortinet secure dns service portal,fortinet secure dns service portal web page blocked!
Airtel,airtel.in,https://arte.wiki,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,48.2143,Low,48.2143,weak_evidence,0.9,0.9,0.8,0.8,True,False,jw_primary,lexical,False,weak_direct_evidence|network_corroboration,,True,Airtel,True,True,True,False,weak_direct_evidence|network_corroboration,weak_direct_evidence|network_corroboration,fetched,available,,,http://arte.art/,,,,48.2143,27.0,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,arte.art,,0,True,lexical_hit,0.8,0.75,anchor_typo,0.0,-1,0.0,-1,0.0,-1,0.0,-1,True,False,False,0,False,False,True,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\arte.wiki.png,arte art multidimensional artist gallery museum and studio,arte art multidimensional artist gallery museum and studio
parivahan sewa,parivahan.gov.in,https://paravano.studio,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,60.3851,Low,60.3851,weak_evidence,0.8856,0.8856,0.7059,0.7059,True,False,jw_primary,lexical,False,score_threshold|weak_direct_evidence|network_corroboration,,True,parivahan sewa,True,True,True,False,score_threshold|weak_direct_evidence|network_corroboration,score_threshold|weak_direct_evidence|network_corroboration,fetched,available,,,https://paravano.studio/,,,,60.3851,26.5694,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,paravano.studio,,0,True,lexical_hit,0.7059,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\paravano.studio.png,web filter block override,web filter block override fortiguard intrusion prevention - access blocked web page blocked you have tried to access a web page which is in violation of your internet usage policy. to have the rating of this web page re-evaluated please click here.
Election Commision of India (ECI),eci.gov.in,https://elcio.dev,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,60.0,Low,60.0,weak_evidence,0.88,0.88,0.75,0.75,True,False,jw_primary,lexical,False,score_threshold|weak_direct_evidence|network_corroboration,,True,Election Commision of India (ECI),True,True,True,False,score_threshold|weak_direct_evidence|network_corroboration,score_threshold|weak_direct_evidence|network_corroboration,fetched,available,,,https://elcio.dev/,,,,60.0,26.4,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,elcio.dev,,0,True,lexical_hit,0.75,0.75,anchor_typo,0.0,-1,0.0,-1,0.0,-1,0.0,-1,True,False,False,0,False,False,True,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\elcio.dev.png,web filter block override,web filter block override fortiguard intrusion prevention - access blocked web page blocked you have tried to access a web page which is in violation of your internet usage policy. to have the rating of this web page re-evaluated please click here.
Jio,jio.com,http://jidoki.net,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,59.0909,Low,59.0909,weak_evidence,0.8667,0.8667,0.6667,0.6667,True,False,jw_primary,lexical,False,score_threshold|weak_direct_evidence|network_corroboration,,True,Jio,True,True,True,False,score_threshold|weak_direct_evidence|network_corroboration,score_threshold|weak_direct_evidence|network_corroboration,fetched,available,,,http://jidoki.net/,,,,59.0909,26.0,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,jidoki.net,,0,True,lexical_hit,0.6667,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\jidoki.net.png,web filter violation,web filter violation fortiguard intrusion prevention - access blocked web page blocked you have tried to access a web page that is in violation of your internet usage policy. to have the rating of this web page re-evaluated please click here. 
Vodafone Idea (VI),myvi.in,https://mygodvid.site,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,59.0909,Low,59.0909,weak_evidence,0.8667,0.8667,0.6667,0.6667,True,False,jw_primary,lexical,False,score_threshold|weak_direct_evidence|network_corroboration,,True,Vodafone Idea (VI),True,True,True,False,score_threshold|weak_direct_evidence|network_corroboration,score_threshold|weak_direct_evidence|network_corroboration,fetched,available,,,https://mygodvid.site/,,,,59.0909,26.0,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,mygodvid.site,,0,True,lexical_hit,0.6667,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\mygodvid.site.png,web filter block override,web filter block override fortiguard intrusion prevention - access blocked web page blocked you have tried to access a web page which is in violation of your internet usage policy. to have the rating of this web page re-evaluated please click here.
State Bank of India (SBI),corp.onlinesbi.sbi,https://onlinecasinomastercard.nl,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,45.5628,Low,45.5628,weak_evidence,0.8505,0.8505,0.5161,0.5161,True,False,jw_primary,lexical,False,weak_direct_evidence|network_corroboration,,True,State Bank of India (SBI),True,True,True,False,weak_direct_evidence|network_corroboration,weak_direct_evidence|network_corroboration,fetched,available,,,https://onlinecasinomastercard.nl/,,,,45.5628,25.5152,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlinecasinomastercard.nl,,0,True,lexical_hit,0.5161,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\onlinecasinomastercard.nl.png,mastercard casino nederland: betalen met mastercard,"mastercard casino nederland: betalen met mastercard mastercard casino nederland 
        een casino met mastercard kan handig zijn als je graag met je kaart betaalt.
        je wil dan wel weten wat er gebeurt bij een storting, en wat je later mag verwachten bij een opname.
        niet elke bank behandelt gokbetalingen hetzelfde.
        daarom is het slim om vooraf de regels rond limieten, kosten en verificatie te begrijpen.
        speel alleen als je 18+ bent en houd je budget onder controle"
State Bank of India (SBI),corp.onlinesbi.sbi,https://onlinecashpoint.shop,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,60.303,Low,60.303,weak_evidence,0.8844,0.8844,0.6667,0.6667,True,False,jw_primary,lexical,False,score_threshold|weak_direct_evidence|network_corroboration,,True,State Bank of India (SBI),True,True,True,False,score_threshold|weak_direct_evidence|network_corroboration,score_threshold|weak_direct_evidence|network_corroboration,fetched,available,,,https://onlinecashpoint.shop/,,,,60.303,26.5333,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlinecashpoint.shop,,0,True,lexical_hit,0.6667,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\onlinecashpoint.shop.png,web filter block override,web filter block override fortiguard intrusion prevention - access blocked web page blocked you have tried to access a web page which is in violation of your internet usage policy. to have the rating of this web page re-evaluated please click here.
Airtel,airtel.in,https://aiartdealer.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,47.0779,Low,47.0779,weak_evidence,0.8788,0.8788,0.7059,0.7059,True,False,jw_primary,lexical,False,weak_direct_evidence|network_corroboration,,True,Airtel,True,True,True,False,weak_direct_evidence|network_corroboration,weak_direct_evidence|network_corroboration,fetched,available,,,https://aiartdealer.com/,,,,47.0779,26.3636,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,aiartdealer.com,,0,True,lexical_hit,0.7059,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\aiartdealer.com.png,aiartdealer.com -,"aiartdealer.com - aiartdealer.com hello world! welcome to wordpress. this is your first post. edit or delete it, then start writing!   aiartdealer.com © your company llc white irises ogawa kazumasa cherry blossom ogawa kazumasa white irises ogawa kazumasa cherry blossom ogawa kazumasa white irises ogawa kazumasa cherry blossom ogawa kazumasa white irises ogawa kazumasa cherry blossom ogawa kazumasa"
State Bank of India (SBI),corp.onlinesbi.sbi,https://onlinenewss.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,47.2944,Low,47.2944,weak_evidence,0.8828,0.8828,0.7,0.7,True,False,jw_primary,lexical,False,weak_direct_evidence|network_corroboration,,True,State Bank of India (SBI),True,True,True,False,weak_direct_evidence|network_corroboration,weak_direct_evidence|network_corroboration,fetched_visual_missing,missing,screenshot_timeout,Page.screenshot: Timeout 6000ms exceeded. | Call log: - taking page screenshot | - disabled all CSS animations | - waiting for fonts to load...,https://onlinenewss.com/,,,,47.2944,26.4848,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlinenewss.com,,0,True,lexical_hit,0.7,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,,onlinenews,"onlinenews 
onlinenews
 ข่าวประชาสัมพันธ์  บันเทิง เกมส์  กระแสเพลงใหม่มาดีตั้... เดินทางมาถึงบทสรุปสุ... แม้สงกรานต์จะยังไม่เ... การกลับมาอีกครั้งของ... เดินทางมาถึงอีพีสุดท... ทำเอาแฟนๆ ฮือฮาและจั... ม่วนคัก ม่วนหลาย ม่ว... viu เดินหน้าเสิร์ฟคว... posts pagination social media   youtube"
Vodafone Idea (VI),myvi.in,https://myviptours.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,47.1429,Low,47.1429,weak_evidence,0.88,0.88,0.5714,0.5714,True,False,jw_primary,lexical,False,weak_direct_evidence|network_corroboration,,True,Vodafone Idea (VI),True,True,True,False,weak_direct_evidence|network_corroboration,weak_direct_evidence|network_corroboration,fetched,available,,,https://www.myviptour.com/,,,,47.1429,26.4,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,www.myviptour.com,,0,True,lexical_hit,0.5714,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\myviptours.com.png,disney world vip tours & guide services | tailored park days,"disney world vip tours & guide services | tailored park days disney world vip tour guides, stress-free, personalized, and magical memories vip tour services for disney world 'let us show you what a disney vip vacation can be - without hassles, long lines, and stress.' experience disney like never before with my vip tour, the trusted choice for families who want their vacation to feel seamless, effortless, and unforgettable. for more than a decade, families from around the world have turned to us"
National Health Authority (NHA),nha.gov.in,https://nhacai.app,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,47.3214,Low,47.3214,weak_evidence,0.8833,0.8833,0.6667,0.6667,True,False,jw_primary,lexical,False,weak_direct_evidence|network_corroboration,,True,National Health Authority (NHA),True,True,True,False,weak_direct_evidence|network_corroboration,weak_direct_evidence|network_corroboration,fetched,available,,,https://nhacai.app/,,,,47.3214,26.5,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,nhacai.app,,0,True,lexical_hit,0.6667,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\nhacai.app.png,default page,default page you are all set to go! all you have to do now is upload your website files and start your journey. check out how to do that below:
State Bank of India (SBI),corp.onlinesbi.sbi,https://online-niagara.rest,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,45.8333,Low,45.8333,weak_evidence,0.8556,0.8556,0.6087,0.6087,True,False,jw_primary,lexical,False,weak_direct_evidence|network_corroboration,,True,State Bank of India (SBI),True,True,True,False,weak_direct_evidence|network_corroboration,weak_direct_evidence|network_corroboration,fetched,available,,,https://online-niagara.rest/,,,,45.8333,25.6667,0.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,online-niagara.rest,,0,True,lexical_hit,0.6087,0.75,below_min_score,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,0,False,False,False,True,False,False,False,False,False,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\online-niagara.rest.png,,
