input_position,input_url,normalized_url,source_workbook,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,placeholder_or_parking_reason,admitted,admitted_to_holdout,kept_for_review_only,review_only_reason,survival_path,drop_path,exclusion_stage,reason,old_fuzzy_hit,old_fuzzy_cse,hybrid_lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,admission_reason,admission_path,candidate_generation_reason,best_entity,best_matching_domain,best_score,confidence_band,lexical_score,lexical_hit,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,clip_similarity,typo_similarity,generic_token_only_match,direct_brand_evidence_count,clip_corroborated,stage1_passthrough,domain_component,clip_component,hash_component
1737,tcmed.online,https://tcmed.online,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k|generic_token_only,National Informatics Centre (NIC),cloud.gov.in,0.0,,0.6,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4,True,0,False,False,0.0,0.0,0.0
1738,beluxxy.com,https://beluxxy.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://www.atom.com/name/Beluxxy,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,0.0,,0.5952,False,0,0,0,10,10,False,meta_refresh|final_domain_changed,False,False,False,0,1,www.atom.com,,4726,False,stage1_low_suspicion,0.0,0.3636,False,0,False,False,0.0,0.0,0.0
1739,svetaben.com,https://svetaben.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://linktr.ee/sveta.ben.projects,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),accounts.mgovcloud.in,0.0,,0.6481,False,4,0,0,4,8,False,favicon_brand_match|final_domain_changed,False,False,False,1,1,linktr.ee,assets.production.linktr.ee,32768,False,stage1_low_suspicion,0.0,0.4706,False,0,False,False,0.0,0.0,0.0
1740,davidwecht.com,https://davidwecht.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://www.friendsforstellparkerselby.com/,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Kfintech,kfintech.com,0.0,,0.6333,False,0,0,3,4,7,False,multi_redirect_chain|final_domain_changed,False,False,False,0,2,www.friendsforstellparkerselby.com,www.friendsforstellparkerselby.com,32768,False,stage1_low_suspicion,0.0,0.4744,False,0,False,False,0.0,0.0,0.0
1741,mengx.online,https://mengx.online,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,All India Institute of Medical Sciences (AIIMS),aiimsexams.ac.in,0.0,,0.6333,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4,False,0,False,False,0.0,0.0,0.0
1742,27alpinedr.com,https://27alpinedr.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://27alpinedr.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Coal India,coalindiatenders.nic.in,0.0,,0.6649,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,27alpinedr.com,,114,False,stage1_low_suspicion,0.0,0.5385,False,0,False,False,0.0,0.0,0.0
1743,cybersec-it.com,https://cybersec-it.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),sbisecurities.in,0.0,,0.6559,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.5,False,0,False,False,0.0,0.0,0.0
1744,mistylynn.art,https://mistylynn.art,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://mistylynn.art,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k|generic_token_only,National Informatics Centre (NIC),kavach.mail.gov.in,0.0,,0.6944,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,mistylynn.art,,114,False,stage1_low_suspicion,0.0,0.4615,True,0,False,False,0.0,0.0,0.0
1745,paddleboardrentalslongisland.com,https://paddleboardrentalslongisland.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Canara Bank,canararobeco.com,0.0,,0.6302,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.33,False,0,False,False,0.0,0.0,0.0
1746,cxunwei.top,https://cxunwei.top,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,HDFC Bank,hdfcfund.com,0.0,,0.6012,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4,False,0,False,False,0.0,0.0,0.0
1747,acemodelsmax.com,https://acemodelsmax.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://acemodelsmax.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.0,,0.6659,False,8,0,0,0,8,False,body_brand_match|redirect_brand_match,False,False,False,1,0,acemodelsmax.com,,4530,False,stage1_low_suspicion,0.0,0.3636,False,0,False,False,0.0,0.0,0.0
1748,nassauglobaladvisor.info,https://nassauglobaladvisor.info,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1000),,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,,0.6053,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.2857,False,0,False,False,0.0,0.0,0.0
1749,kastamonuparkedoseme.com.tr,https://kastamonuparkedoseme.com.tr,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://kastamonuparkedoseme.com.tr,,,,False,False,False,,,stage1_suspected_non_escalated,stage1_http,stage1_suspected_non_escalated,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,0.6222,False,28,0,0,0,28,False,title_brand_match|body_brand_match,False,False,False,1,0,kastamonuparkedoseme.com.tr,,32768,False,stage1_suspected_non_escalated,0.0,0.3125,False,0,False,False,0.0,0.0,0.0
1750,pangstkd.com,https://pangstkd.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://pangstkd.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),accounts.mgovcloud.in,0.0,,0.6389,False,4,0,0,0,4,False,favicon_brand_match,False,False,False,1,0,pangstkd.com,www.wix.com,3055,False,stage1_low_suspicion,0.0,0.3636,False,0,False,False,0.0,0.0,0.0
1751,misty-vernon.com,https://misty-vernon.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://misty-vernon.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Vodafone Idea (VI),myvi.in,0.0,,0.6944,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,misty-vernon.com,,114,False,stage1_low_suspicion,0.0,0.375,False,0,False,False,0.0,0.0,0.0
1752,teamworkingbackwards.co,https://teamworkingbackwards.co,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://workingbackwards.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,0.6056,False,8,0,0,4,12,False,meta_brand_match|final_domain_changed,False,False,False,1,1,workingbackwards.com,,32768,False,stage1_low_suspicion,0.0,0.3125,False,0,False,False,0.0,0.0,0.0
1753,single-mompreneur.com,https://single-mompreneur.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,0.0,,0.6422,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.2857,False,0,False,False,0.0,0.0,0.0
1754,fronds-matrix.org,https://fronds-matrix.org,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://fronds-matrix.org,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,,0.584,False,0,0,0,0,0,False,,False,False,False,0,0,fronds-matrix.org,fronds-matrix.org,2984,False,stage1_low_suspicion,0.0,0.3704,False,0,False,False,0.0,0.0,0.0
1755,dsdoro3lbhg35rv-jsdw2.com,https://dsdoro3lbhg35rv-jsdw2.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -5] No address associated with hostname,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Reserve Bank of India (RBI),rbi.org.in,0.0,,0.5873,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.1667,False,0,False,False,0.0,0.0,0.0
1756,thqjy.com,https://thqjy.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -5] No address associated with hostname,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Airtel,airtelpayments.bank.in,0.0,,0.5143,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.2105,False,0,False,False,0.0,0.0,0.0
1757,friscohailrepair.com,https://friscohailrepair.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://afterthestormautoworx.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),sbilife.co.in,0.0,,0.6885,False,0,0,0,4,4,False,final_domain_changed,False,False,False,0,1,afterthestormautoworx.com,,32768,False,stage1_low_suspicion,0.0,0.3478,False,0,False,False,0.0,0.0,0.0
1758,visibilitycheck.com,https://visibilitycheck.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://visibilitycheck.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,0.6534,False,4,0,0,0,4,False,body_brand_match,False,False,False,1,0,visibilitycheck.com,img.sedoparking.com,25279,False,stage1_low_suspicion,0.0,0.4915,False,0,False,False,0.0,0.0,0.0
1759,offenclaw.info,https://offenclaw.info,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1000),,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Indian Oil Corporation Limited (IOCL),iocl.com,0.0,,0.6944,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4615,False,0,False,False,0.0,0.0,0.0
1760,ox2l135.top,https://ox2l135.top,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,,0.672,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.5,False,0,False,False,0.0,0.0,0.0
1761,towing-uniongrove.top,https://towing-uniongrove.top,123456.xlsx,skipped,skipped,fetched,not_attempted,head_error,,https://www.towing-uniongrove.top/,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,National Informatics Centre (NIC),accounts.mgovcloud.in,0.0,,0.573,False,4,2,0,0,6,False,favicon_brand_match|multi_input_form,False,False,False,1,1,www.towing-uniongrove.top,www.towing-uniongrove.top,32768,False,stage1_low_suspicion,0.0,0.4,False,0,False,False,0.0,0.0,0.0
1762,w88iz.com,https://w88iz.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://w88iz.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Reserve Bank of India (RBI),rbi.org.in,0.0,,0.6889,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,w88iz.com,,4561,False,stage1_low_suspicion,0.0,0.5,False,0,False,False,0.0,0.0,0.0
1763,minimaoutfits.com,https://minimaoutfits.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,All India Institute of Medical Sciences (AIIMS),aiimsexams.ac.in,0.0,,0.6316,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4348,False,0,False,False,0.0,0.0,0.0
1764,qalytic.com,https://qalytic.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://domains.atom.com/lpd/name/Qalytic.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k|generic_token_only,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.0,,0.5952,False,4,4,0,4,12,False,body_brand_match|auth_wording|final_domain_changed,False,False,False,2,1,domains.atom.com,,32768,False,stage1_low_suspicion,0.0,0.3636,True,0,False,False,0.0,0.0,0.0
1765,sanatanatimes.com,https://sanatanatimes.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://sanatanatimes.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Canara Bank,canarahsbclife.com,0.0,,0.6319,False,0,0,6,0,6,False,suspicious_hosting_provider,False,False,False,0,0,sanatanatimes.com,,32768,False,stage1_low_suspicion,0.0,0.4744,False,0,False,False,0.0,0.0,0.0
1766,iowavolleyball.com,https://iowavolleyball.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://hawkeyesports.com/sports/wvball,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Indian Oil Corporation Limited (IOCL),iocl.com,0.0,,0.6548,False,0,0,3,4,7,False,multi_redirect_chain|final_domain_changed,False,False,False,0,2,hawkeyesports.com,,32768,False,stage1_low_suspicion,0.0,0.3633,False,0,False,False,0.0,0.0,0.0
1767,bunalli.store,https://bunalli.store,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,All connection attempts failed,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,0.0,,0.7536,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.5455,False,0,False,False,0.0,0.0,0.0
1768,afa354.vip,https://afa354.vip,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://afa354.vip,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Axis Bank,axis.bank.in,0.0,,0.6111,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,afa354.vip,,114,False,stage1_low_suspicion,0.0,0.4,False,0,False,False,0.0,0.0,0.0
1769,lasermanufacturing.org,https://lasermanufacturing.org,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Axis Bank,axismf.com,0.0,,0.6296,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.3333,False,0,False,False,0.0,0.0,0.0
1770,i7oenb.top,https://i7oenb.top,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Punjab National Bank (PNB),netpnb.com,0.0,,0.6944,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.5,False,0,False,False,0.0,0.0,0.0
1771,s8q.org,https://s8q.org,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),sbi.co.in,0.0,,0.8222,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.6667,False,0,False,False,0.0,0.0,0.0
1772,sjdigit5y.cyou,https://sjdigit5y.cyou,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,All India Institute of Medical Sciences (AIIMS),aiims.edu,0.0,,0.6444,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4286,False,0,False,False,0.0,0.0,0.0
1773,tlmp.store,https://tlmp.store,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://tlmp.store,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Airtel,airtelpayments.bank.in,0.0,,0.6548,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,tlmp.store,,114,False,stage1_low_suspicion,0.0,0.3333,False,0,False,False,0.0,0.0,0.0
1774,susannadokupil.com,https://susannadokupil.com,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://susannadokupil.com,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,Computer Age Management Services Ltd. (CAMS),camsonline.com,0.0,,0.5651,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,susannadokupil.com,,114,False,stage1_low_suspicion,0.0,0.28,False,0,False,False,0.0,0.0,0.0
1775,sinar123ginga.site,https://sinar123ginga.site,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,0.0,,0.6603,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.3529,False,0,False,False,0.0,0.0,0.0
1776,mzmzbet.fun,https://mzmzbet.fun,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,[Errno -2] Name or service not known,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),sbisecurities.in,0.0,,0.5531,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.3,False,0,False,False,0.0,0.0,0.0
1777,viva-aqua.link,https://viva-aqua.link,123456.xlsx,skipped,skipped,fetched,not_attempted,,,https://unstoppabledomains.com/d/viva-aqua.link,,,,False,False,False,,,stage1_low_suspicion,stage1_http,stage1_low_suspicion,False,,False,False,False,True,,,fallback_top_k,parivahan sewa,parivahan.gov.in,0.0,,0.637,False,0,0,0,8,8,False,iframe_present|final_domain_changed,False,False,False,0,1,unstoppabledomains.com,storage.googleapis.com,32768,False,stage1_low_suspicion,0.0,0.4444,False,0,False,False,0.0,0.0,0.0
1778,bj-yabo.com,https://bj-yabo.com,123456.xlsx,skipped,skipped,failed,not_attempted,get_error,Server disconnected without sending a response.,,,,,False,False,False,,,stage1_fetch_failed,stage1_http,stage1_fetch_failed,False,,False,False,False,True,,,fallback_top_k,Bank of Baroda,bankofbaroda.bank.in,0.0,,0.5516,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,0.0,0.4211,False,0,False,False,0.0,0.0,0.0
