input_position,input_url,normalized_url,exclusion_stage,reason,dns_status,dns_decision,strict_lexical_hit,lexical_score_pass,fallback_rank_only,candidate_generation_reason
16175,5aedbr.makeup,https://5aedbr.makeup,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
16176,sohobet306.com,https://sohobet306.com,dns_gate,dns_rejected,resolver_error,rejected,False,False,True,fallback_top_k
16177,rovekia.com,https://rovekia.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16178,jimhudsonsuperstore.com,https://jimhudsonsuperstore.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16179,kissmequick.life,https://kissmequick.life,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16180,bosspk.com,https://bosspk.com,dns_gate,dns_rejected,resolver_error,rejected,False,False,True,fallback_top_k
16181,cardamomsticks.com,https://cardamomsticks.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16182,xxzwbr.vip,https://xxzwbr.vip,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16183,sourcedone.com,https://sourcedone.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16184,xrwmj.com,https://xrwmj.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16185,sensorialfields.com,https://sensorialfields.com,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
16186,e-h-e.net,https://e-h-e.net,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16187,f-r-555.net,https://f-r-555.net,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16188,taylorvegas.com,https://taylorvegas.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16189,fluoroscopyce.com,https://fluoroscopyce.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16190,kansas-escorts-am.realty,https://kansas-escorts-am.realty,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
16191,fluorcorp.dev,https://fluorcorp.dev,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
16192,rzlsnn.com,https://rzlsnn.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16193,showkerenterprises.net,https://showkerenterprises.net,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
16194,bestweeders.com,https://bestweeders.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16195,neocodex.vip,https://neocodex.vip,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16196,delivr.icu,https://delivr.icu,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
16197,acima-complains.net,https://acima-complains.net,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16198,dingoboom.com,https://dingoboom.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16199,winchesterappliancerepairs.com,https://winchesterappliancerepairs.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16200,naaillymolly.uk,https://naaillymolly.uk,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16201,app69p.com,https://app69p.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16202,365365435.net,https://365365435.net,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
16203,raku-fam.com,https://raku-fam.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16204,deaibox.com,https://deaibox.com,dns_gate,dns_rejected,timeout,rejected,False,False,True,fallback_top_k
16205,c04308041.com,https://c04308041.com,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
16206,e93318c1822f108b.com,https://e93318c1822f108b.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16207,tailoredspeeches.com,https://tailoredspeeches.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16208,elfotobar.com,https://elfotobar.com,dns_gate,dns_rejected,resolver_error,rejected,False,False,True,fallback_top_k
16209,digitalcurrencyadvisory.com,https://digitalcurrencyadvisory.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16210,travelerspedia.com,https://travelerspedia.com,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
16211,steamredeem.com,https://steamredeem.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16212,hogarhome.com,https://hogarhome.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16213,socialclics.digital,https://socialclics.digital,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16214,healthexamplewebsite.com,https://healthexamplewebsite.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16215,melmackmedia.com,https://melmackmedia.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16216,3s2xm.com,https://3s2xm.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16217,2l-5.com,https://2l-5.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16218,sfiorata1982.blog,https://sfiorata1982.blog,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16219,waxingbytaylor.com,https://waxingbytaylor.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16220,yamaha-sucks.us,https://yamaha-sucks.us,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
16221,highwayoracle.org,https://highwayoracle.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16222,yiqiush.com,https://yiqiush.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16223,kashmir.tube,https://kashmir.tube,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16224,js-plas.com,https://js-plas.com,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
16225,bountyhuntertx.com,https://bountyhuntertx.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16226,saravandykedesign.com,https://saravandykedesign.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16227,sculptoria.com,https://sculptoria.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16228,strategy-executor.com,https://strategy-executor.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16229,xeropay.net,https://xeropay.net,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16230,winniems.com,https://winniems.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16231,deiy.site,https://deiy.site,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16232,hongsousou.tech,https://hongsousou.tech,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
16233,bd24bazar.com,https://bd24bazar.com,dns_gate,dns_rejected,resolver_error,rejected,False,False,True,fallback_top_k
16234,atleticoseals.com,https://atleticoseals.com,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
16235,alessandraboutique.net,https://alessandraboutique.net,dns_gate,dns_rejected,resolver_error,rejected,False,False,True,fallback_top_k
16236,chinasclub.com,https://chinasclub.com,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
16237,kushitsukaizen.com,https://kushitsukaizen.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16238,rainbowcupz.com,https://rainbowcupz.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16239,hlsr-hmgt.com,https://hlsr-hmgt.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16240,dancingfingersaz.com,https://dancingfingersaz.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16241,crmediterraneaph.com,https://crmediterraneaph.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16242,gbappforyou.com,https://gbappforyou.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16243,azzonixplay.shop,https://azzonixplay.shop,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16244,slt666.vip,https://slt666.vip,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16245,facefuckdoll.com,https://facefuckdoll.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16246,cormmw.com,https://cormmw.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16247,junsonapp.shop,https://junsonapp.shop,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
16248,meridianrealproperty.com,https://meridianrealproperty.com,dns_gate,dns_rejected,timeout,rejected,False,False,True,fallback_top_k
16249,proteabouquet.com,https://proteabouquet.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16250,tylov.com,https://tylov.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16251,ziboplay.net,https://ziboplay.net,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16252,sansfiasco.com,https://sansfiasco.com,dns_gate,dns_rejected,resolver_error,rejected,False,False,True,fallback_top_k
16253,wesman.us,https://wesman.us,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
16254,vintageeditionshop.com,https://vintageeditionshop.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16255,konozes.store,https://konozes.store,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
16256,caseinpiemonte.com,https://caseinpiemonte.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16257,ignite-shop.store,https://ignite-shop.store,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16258,xn--nted-qya61l.com,https://xn--nted-qya61l.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16259,sg5surewin.site,https://sg5surewin.site,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16260,startupsgurukul.com,https://startupsgurukul.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16261,blepharoplasty-clinic.store,https://blepharoplasty-clinic.store,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16262,5j1rt7.vip,https://5j1rt7.vip,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16263,cbmarquise.com,https://cbmarquise.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16264,phonebdo.cc,https://phonebdo.cc,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
16265,txrfanalytics.com,https://txrfanalytics.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16266,imunsirofficial.my.id,https://imunsirofficial.my.id,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16267,lowrobot.com,https://lowrobot.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16268,panneausandwichdirect.net,https://panneausandwichdirect.net,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16269,naturalmindframe.com,https://naturalmindframe.com,dns_gate,dns_rejected,no_records,rejected,False,False,True,fallback_top_k
16270,asq4ji.vip,https://asq4ji.vip,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16271,yourtube.in,https://yourtube.in,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16272,complianceadvisoryai.com,https://complianceadvisoryai.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16273,artconnproductions.com,https://artconnproductions.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16274,91mbs.com,https://91mbs.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16275,majesticitemszone.shop,https://majesticitemszone.shop,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16276,powderdip.com,https://powderdip.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16277,industrialdesignasia.com,https://industrialdesignasia.com,dns_gate,dns_rejected,dns_error,rejected,True,True,False,jw_primary
16278,thinkbizzidigital.com,https://thinkbizzidigital.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16279,spectrolabsystems.net,https://spectrolabsystems.net,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16280,sam-web.online,https://sam-web.online,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16281,southernascent.co,https://southernascent.co,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16282,x98.app,https://x98.app,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16283,mjrtransportation.com,https://mjrtransportation.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16284,bbsbetcara.com,https://bbsbetcara.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16285,xeakfp.makeup,https://xeakfp.makeup,dns_gate,dns_rejected,dns_error,rejected,False,False,True,fallback_top_k
16286,greatpeopleme.online,https://greatpeopleme.online,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16287,edgpros.org,https://edgpros.org,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16288,kilibrand.com,https://kilibrand.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16289,getdiablo.com,https://getdiablo.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16290,197956.com,https://197956.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16291,meckercapital.com,https://meckercapital.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16292,hairtransplant-euop-pl.site,https://hairtransplant-euop-pl.site,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16293,sexestoys.ru,https://sexestoys.ru,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
16294,thepetitionpriestess.com,https://thepetitionpriestess.com,hashing_shortlist,fetch_timeout_or_fetch_failed,resolved,accepted,False,False,True,fallback_top_k
